Time,Fuel Tank,Ox Tank,Throttle Cavity,Low Press,Nothing,Ox Manifold,Fuel Manifold,Pneumatics,High Press,CC
1713734910409,561.54203,564.88458,-2.88967,-57.44966,0.33959,484.44096,508.55582,101.20935,3087.94578,378.89817
1713734910415,561.56994,564.89626,-3.01701,-57.11456,0.33878,484.52785,508.59612,101.22753,3086.80696,378.78588
1713734910418,561.5354,564.93841,-3.18277,-56.83196,0.34199,484.8888,508.75039,101.2453,3085.09782,378.75043
1713734910421,561.46707,564.92581,-3.39953,-56.35638,0.37224,485.60631,508.81833,101.25357,3083.78563,378.56631
1713734910423,561.46396,564.94967,-3.62209,-55.98614,0.31203,485.31122,508.8684,101.2677,3082.74663,378.28083
1713734910427,561.4291,564.90889,-3.46104,-56.19801,0.25872,485.93143,508.21763,101.27758,3080.44002,378.39159
1713734910432,561.54699,565.00216,-3.19683,-56.13644,0.23503,484.83638,509.02556,101.28085,3077.09246,378.40464
1713734910436,561.53802,564.93881,-3.75854,-55.61546,0.10315,483.84587,509.81753,101.28601,3075.27046,378.60219
1713734910438,561.61466,564.89163,-4.08247,-54.9981,0.14999,483.01624,510.81617,101.29747,3074.34071,378.68475
1713734910441,561.5909,564.89381,-3.79267,-55.03443,0.06466,483.32868,510.84137,101.33255,3072.56214,378.90188
1713734910444,561.48014,564.92402,-3.44241,-55.10483,0.03936,483.49454,510.58211,101.32658,3071.50574,378.8948
1713734910448,561.52375,564.93088,-3.40816,-55.05491,0.0246,483.11155,509.7709,101.312,3070.67222,378.87684
1713734910452,561.53821,564.9284,-3.73683,-54.53559,0.24255,482.52338,510.04653,101.30469,3069.17309,378.73694
1713734910455,561.62009,564.90455,-3.66661,-54.49246,0.1594,481.78354,510.06569,101.32723,3066.63013,378.52914
1713734910458,561.62408,564.87843,-3.95008,-54.49026,0.11543,481.27726,509.93381,101.32186,3065.54657,378.56122
1713734910463,561.70457,564.92572,-3.90594,-54.27452,0.1294,482.43743,510.26582,101.3231,3063.43362,378.52436
1713734910467,561.65863,564.87045,-4.16819,-54.15979,-0.08507,482.82425,510.28827,101.34304,3062.30361,378.55355
1713734910470,561.66562,564.86597,-4.22698,-54.32374,-0.09035,482.91159,509.60851,101.32133,3060.59901,378.30126
1713734910473,561.65163,564.76476,-4.51151,-53.97772,0.02733,481.96627,509.91018,101.3431,3059.41644,378.23531
1713734910477,561.56093,564.71553,-4.41611,-54.00762,0.07059,481.35593,509.60016,101.32015,3058.22036,378.08382
1713734910480,561.54901,564.62714,-4.32298,-54.02975,0.14478,481.03571,509.01807,101.31342,3057.04795,377.75846
1713734910482,561.47357,564.57846,-4.06097,-54.45566,0.13782,482.28882,508.52472,101.31616,3056.25992,377.66909
1713734910485,561.40552,564.58857,-3.66121,-54.62749,0.16002,482.27255,508.04531,101.31566,3055.47589,377.61645
1713734910488,561.31853,564.55775,-3.44939,-54.90269,0.13261,482.47215,507.59324,101.31878,3054.75325,377.39623
1713734910491,561.25507,564.59175,-3.32541,-55.20167,0.12247,481.53019,508.01241,101.33014,3053.05194,377.41578
1713734910494,561.34001,564.62226,-3.5205,-55.05773,0.14643,480.60036,508.40713,101.34623,3050.51448,377.37689
1713734910497,561.3509,564.56685,-3.8374,-54.85795,0.17818,479.56245,508.67004,101.35283,3047.3805,377.15215
1713734910500,561.35812,564.56259,-3.66093,-54.9837,0.15058,478.87945,508.56913,101.34407,3045.23648,377.11681
1713734910503,561.37376,564.4711,-3.56699,-55.14958,0.13683,478.71531,508.76362,101.33275,3042.96373,376.83155
1713734910506,561.31276,564.38803,-3.54355,-55.23756,0.17921,478.46302,508.91037,101.33426,3041.45346,376.93884
1713734910509,561.31575,564.3702,-3.4252,-55.32444,0.21112,478.21391,509.14616,101.33383,3039.41153,377.20285
1713734910512,561.33466,564.31997,-3.43014,-55.31962,0.34388,478.48666,509.02797,101.3222,3038.68707,377.02424
1713734910516,561.23514,564.33063,-3.43759,-55.00488,0.30093,478.15186,508.86939,101.33928,3037.90823,376.79823
1713734910520,561.30735,564.29368,-3.17313,-54.98734,0.28021,478.07439,509.06685,101.36561,3036.46699,376.89448
1713734910525,561.3496,564.31115,-3.51678,-54.58048,0.30368,477.38906,509.53009,101.37154,3034.73836,376.96876
1713734910528,561.41909,564.31798,-3.81723,-54.36207,0.35865,476.81342,510.19097,101.39531,3032.62586,376.88015
1713734910531,561.51976,564.38661,-3.56641,-54.80566,0.38194,476.63924,510.54954,101.41128,3031.37844,376.881
1713734910538,561.55166,564.41488,-3.65923,-55.01751,0.31532,476.73048,509.72479,101.4177,3030.95235,376.40931
1713734910546,561.48452,564.39384,-3.69834,-55.29279,0.34141,477.20475,509.02585,101.41694,3029.28367,376.5043
1713734910554,561.51356,564.41668,-3.78261,-55.4849,0.3552,477.05729,509.2148,101.42283,3028.50691,376.75857
1713734910557,561.56429,564.4479,-3.71478,-55.67461,0.31592,476.82061,509.29806,101.41794,3027.06054,376.7178
1713734910559,561.65244,564.47266,-3.7903,-55.76437,0.34949,476.9763,508.92275,101.42062,3026.20597,376.51062
1713734910562,561.66321,564.53192,-3.60512,-56.05124,0.31825,477.18472,508.2798,101.44734,3025.85581,376.49746
1713734910575,561.65453,564.64529,-3.27899,-56.32023,0.28356,477.32624,507.99702,101.45622,3024.63036,376.28517
1713734910578,561.70599,564.64867,-3.78552,-56.00473,0.30408,476.56893,508.67354,101.47081,3021.65482,376.52116
1713734910581,561.68355,564.60463,-4.11826,-55.7007,0.22775,476.12258,508.96438,101.44083,3019.17575,376.63969
1713734910584,561.68811,564.58276,-4.48692,-55.54859,0.1737,475.96652,508.69482,101.46347,3018.26049,376.56665
1713734910591,561.71404,564.59903,-4.53628,-55.61894,0.19969,475.60307,508.66972,101.48436,3016.65611,376.45004
1713734910594,561.70978,564.61889,-4.77859,-55.66986,0.23779,476.7572,508.4957,101.48864,3015.90497,376.29794
1713734910597,561.77536,564.72956,-4.83744,-55.604,0.30462,476.41963,508.26943,101.50106,3014.73632,376.33151
1713734910608,561.85393,564.77777,-4.85327,-55.87796,0.34963,476.51529,508.4846,101.50068,3013.40813,376.15497
1713734910611,561.8607,564.71953,-4.59766,-56.28418,0.34002,476.92798,508.11837,101.51511,3012.67013,375.93864
1713734910613,561.82371,564.77807,-4.23118,-56.78904,0.25476,477.78411,507.63429,101.52459,3011.14015,375.78802
1713734910625,561.75822,564.81353,-3.99415,-57.2151,0.19675,477.84888,507.07146,101.5583,3010.02596,375.77727
1713734910628,561.72887,564.88555,-3.62781,-57.42672,0.14694,477.71265,506.89398,101.59682,3008.3723,375.58129
1713734910631,561.72916,564.95042,-3.36365,-57.19314,0.20381,478.62473,506.99059,101.6104,3006.71896,375.34648
1713734910641,561.75979,564.95096,-3.77884,-56.9439,0.50879,479.26714,507.15408,101.62978,3005.0082,375.35909
1713734910644,561.74259,565.00559,-3.99338,-56.95239,0.47898,478.93285,507.19018,101.64574,3003.18125,375.16478
1713734910647,561.6807,564.89484,-4.16284,-56.88764,0.45745,478.36655,507.20924,101.66992,3000.97408,375.05278
1713734910657,561.57088,564.82652,-3.92806,-56.95197,0.46158,477.97782,507.34744,101.67584,2998.91989,375.00094
1713734910660,561.53461,564.89564,-4.15755,-56.65319,0.24483,477.32856,507.66259,101.69699,2996.42419,375.02811
1713734910663,561.52327,564.8679,-4.35653,-56.14963,0.32137,476.72493,508.4102,101.70085,2993.18869,374.96354
1713734910666,561.52676,564.75227,-4.71716,-55.45564,0.33644,475.64059,507.70289,101.69369,2992.14742,374.90526
1713734910676,561.51397,564.78836,-4.91702,-55.07211,0.41483,474.87792,508.13645,101.67372,2989.59087,375.00784
1713734910679,561.45016,564.72259,-5.23776,-55.02424,0.4711,474.91432,508.27504,101.66626,2987.64569,374.73062
1713734910682,561.33267,564.6928,-5.24634,-55.21192,0.49881,474.67512,508.20012,101.66235,2986.34622,374.72009
1713734910692,561.37868,564.74945,-5.36752,-55.54461,0.43458,474.49779,508.08794,101.66711,2984.42,374.82095
1713734910695,561.42748,564.76694,-5.37927,-55.84612,0.48053,473.83709,508.10464,101.669,2981.96595,374.70198
1713734910698,561.52859,564.79986,-5.26991,-55.99413,0.45277,473.90487,507.7775,101.70474,2980.80077,374.5062
1713734910710,561.42743,564.76395,-4.85338,-56.45343,0.3912,473.93251,507.37328,101.736,2979.16975,374.06276
1713734910713,561.30892,564.68941,-4.53446,-56.78549,0.33903,474.65088,506.94173,101.76858,2977.25557,374.04552
1713734910716,561.24469,564.77229,-4.1999,-56.95695,0.26154,474.46105,506.94991,101.81183,2974.86693,373.92186
1713734910728,561.28642,564.79944,-4.59214,-57.0439,0.29782,474.06859,507.10713,101.82235,2973.3647,373.7388
1713734910732,561.38746,564.91433,-4.3653,-57.15617,0.65304,473.81491,507.47418,101.81096,2971.6771,373.73319
1713734910737,561.4227,564.91568,-4.3013,-57.28069,0.63143,474.25599,507.69102,101.82687,2970.24759,373.84874
1713734910740,561.42966,564.95959,-4.48476,-57.50937,0.56448,474.07126,507.80244,101.81602,2967.51879,373.95958
1713734910748,561.46131,564.9118,-4.35046,-57.51897,0.55445,473.63555,507.63042,101.81164,2964.74964,373.76299
1713734910756,561.37347,564.92156,-4.04014,-57.96006,0.49495,473.72614,507.14381,101.81863,2963.71447,373.63564
1713734910758,561.32982,564.93156,-3.82957,-58.30562,0.45215,473.97456,506.81377,101.83442,2962.49524,373.46514
1713734910761,561.3604,565.00414,-3.46796,-58.14395,0.46291,473.40887,507.68094,101.84146,2959.0015,373.49608
1713734910769,561.42964,564.98416,-3.62962,-57.81141,0.49816,472.60833,508.21089,101.84691,2956.68969,373.38674
1713734910772,561.47253,564.92466,-4.04311,-57.26284,0.50221,471.76751,508.71607,101.86693,2953.73509,373.10668
1713734910775,561.50681,564.90361,-3.67976,-57.52131,0.43081,472.22966,508.84089,101.87415,2950.52552,373.20827
1713734910785,561.50759,564.91779,-3.91386,-57.31399,0.49216,472.36934,509.15014,101.86826,2948.50257,373.35432
1713734910787,561.52166,564.87779,-4.10879,-57.23261,0.55929,473.34935,509.39321,101.86437,2946.69707,373.32423
1713734910790,561.46421,564.81966,-4.33322,-57.19937,0.59497,473.03608,509.60195,101.86981,2944.36607,372.8036
1713734910800,561.48462,564.72292,-4.20125,-57.4716,0.41813,472.86237,509.2799,101.84978,2942.7383,372.69189
1713734910803,561.51891,564.59231,-3.9991,-57.87474,0.67697,474.29582,508.71977,101.86038,2941.99873,372.48899
1713734910806,561.49086,564.63515,-3.77987,-58.43617,0.6688,474.47456,508.27769,101.87829,2941.03642,372.23686
1713734910809,561.46808,564.71234,-3.42223,-58.93398,0.61626,474.33201,507.94117,101.88519,2939.97012,372.07005
1713734910812,561.4343,564.74846,-3.11465,-59.40251,0.55066,474.7977,507.69254,101.89797,2939.02693,372.04897
1713734910815,561.39078,564.77211,-2.9357,-59.83919,0.50286,475.47815,507.34332,101.90935,2938.28664,372.0194
1713734910818,561.39661,564.82268,-2.61433,-60.17615,0.47546,475.55292,506.85386,101.92119,2937.5602,371.8749
1713734910822,561.43199,564.77094,-3.24479,-60.01858,0.77835,476.00844,506.9072,101.93571,2935.72265,371.95211
1713734910825,561.4541,564.73926,-3.53909,-59.80238,0.85154,476.01542,506.52151,101.94297,2934.30959,371.70918
1713734910828,561.47253,564.6888,-3.78772,-59.54426,0.79326,474.85299,507.03305,101.93914,2932.14427,371.57587
1713734910831,561.51112,564.70107,-4.2791,-59.33989,0.91797,475.39354,507.43749,101.95862,2930.90412,371.72002
1713734910834,561.58468,564.73593,-4.31584,-59.49211,0.87927,475.10742,507.94447,101.97234,2929.39865,371.81054
1713734910837,561.69772,564.75802,-4.43429,-59.49656,0.82077,474.70224,508.43384,101.97984,2927.8005,371.80719
1713734910840,561.73256,564.78867,-4.45176,-59.47031,0.95541,474.69335,508.47527,101.98003,2926.59137,371.87849
1713734910843,561.80813,564.80561,-4.34741,-59.52293,0.90672,474.45937,508.64217,101.98573,2924.65561,371.89219
1713734910845,561.92095,564.76791,-4.51604,-59.45792,0.81556,474.25863,508.8202,101.99181,2922.37857,371.98582
1713734910848,561.97679,564.77428,-4.41294,-59.55074,0.71357,474.04345,508.58245,101.98711,2921.50339,371.74831
1713734910851,561.96986,564.76352,-4.75657,-59.13095,0.83312,473.30084,508.82107,102.01472,2918.8332,371.76162
1713734910854,562.00148,564.76107,-5.28901,-58.80427,0.80362,472.34935,509.11064,102.03457,2916.68182,371.75064
1713734910857,562.06515,564.77486,-5.58207,-58.42113,0.83346,471.55499,509.43911,102.05338,2915.17864,371.80842
1713734910860,562.08648,564.8476,-5.25405,-58.55078,0.69312,471.00932,510.0332,102.08342,2912.89954,371.68616
1713734910863,562.11476,564.85711,-5.40069,-58.34888,0.58725,470.38544,510.77027,102.10978,2911.22928,371.8462
1713734910866,562.20353,564.87747,-5.56799,-58.01917,0.54185,469.89089,511.46771,102.11898,2909.48274,372.06636
1713734910869,562.27458,564.88739,-5.92175,-57.71138,0.48553,469.39136,512.05853,102.12914,2907.63317,371.94267
1713734910872,562.26663,564.88352,-6.10451,-57.22085,0.55736,469.01505,512.28129,102.1254,2906.52531,372.1112
1713734910874,562.34682,564.89198,-6.24688,-56.92963,0.61467,469.07761,512.45356,102.13677,2904.70857,372.27479
1713734910878,562.34888,564.85306,-6.09983,-57.10665,0.56608,469.01858,511.95376,102.12468,2903.80534,371.97769
1713734910880,562.31257,564.78191,-5.95335,-57.12635,0.59504,468.7282,511.3231,102.12132,2901.69059,371.73026
1713734910883,562.25584,564.68879,-5.70649,-57.20229,0.55252,468.52521,511.04779,102.12174,2900.20835,371.58997
1713734910886,562.18315,564.60968,-5.57628,-57.38782,0.54186,468.4213,510.81806,102.11748,2899.43509,371.56543
1713734910889,562.22938,564.63482,-5.33564,-57.39064,0.56798,468.4456,510.39882,102.12802,2899.42084,371.17738
1713734910892,562.17424,564.66876,-5.3991,-57.44494,0.5622,468.54106,510.71977,102.13191,2897.85358,371.22266
1713734910895,562.21745,564.69651,-5.30041,-57.53845,0.48046,468.54368,510.83172,102.12593,2897.06975,371.17527
1713734910898,562.26958,564.70238,-5.27348,-57.66328,0.53788,468.64191,511.29213,102.14181,2895.02559,371.20927
1713734910902,562.20861,564.75318,-5.22813,-57.65743,0.38864,469.14893,511.48197,102.1664,2893.40275,371.39774
1713734910904,562.28069,564.84293,-4.89918,-57.70615,0.2368,469.00699,511.49453,102.20969,2891.62689,371.37469
1713734910907,562.27187,564.88199,-4.78855,-57.46486,0.12878,468.80529,511.63579,102.23652,2889.7038,371.37041
1713734910910,562.269,564.86712,-4.91054,-57.31254,0.20549,468.32915,512.25879,102.25283,2888.26101,371.66932
1713734910913,562.31384,564.86956,-4.87505,-57.08437,0.27038,467.98618,512.66351,102.26385,2885.98528,371.77207
1713734910916,562.35597,564.89984,-5.12365,-56.4258,0.23504,467.44981,513.19663,102.27424,2884.29148,371.8725
1713734910919,562.32902,564.86461,-5.42754,-55.65657,0.38294,467.27878,513.06333,102.27084,2883.41379,371.82338
1713734910925,562.32084,564.89318,-5.65773,-55.43656,0.38585,467.53163,512.52012,102.26898,2882.94163,371.5849
1713734910928,562.36272,564.96968,-5.69443,-55.21531,0.41617,467.28818,512.02734,102.27435,2882.52695,371.56951
1713734910931,562.40066,565.00368,-5.70539,-54.86673,0.45341,467.06568,512.09099,102.2633,2880.90464,371.32363
1713734910933,562.46419,564.97808,-5.90793,-54.59993,0.46903,466.65898,512.29619,102.28551,2879.84877,371.43196
1713734910937,562.42915,564.9882,-5.63497,-54.65233,0.33048,466.54375,512.21886,102.28844,2879.39687,371.30028
1713734910940,562.5297,565.00625,-5.40972,-54.73506,0.33447,466.55793,512.16385,102.28272,2877.64939,371.09401
1713734910943,562.54902,564.93011,-5.51945,-54.54158,0.56838,466.39716,511.93795,102.27383,2876.41735,370.90679
1713734910946,562.64039,564.92436,-5.69432,-54.54433,0.36739,466.40421,511.9611,102.25184,2874.97467,370.92217
1713734910948,562.67288,564.86406,-6.02426,-54.47861,0.43988,466.50603,511.96184,102.24079,2873.78442,370.95868
1713734910951,562.74754,564.86905,-6.12187,-54.48679,0.75164,466.97267,511.78394,102.23802,2873.84379,370.72217
1713734910954,562.80139,564.89036,-6.18727,-54.6415,0.7988,467.67826,511.14724,102.24819,2873.47766,370.70269
1713734910957,562.78844,564.87524,-6.54835,-54.66827,0.61819,467.31444,511.53166,102.25729,2872.05645,370.81019
1713734910960,562.76568,564.89113,-6.69296,-54.49291,0.45224,466.62219,511.86582,102.27349,2870.11463,370.76169
1713734910963,562.79347,564.92888,-7.00627,-54.37412,0.62859,466.28103,512.18281,102.26901,2868.27621,370.59946
1713734910966,562.77537,564.86864,-7.266,-54.37852,0.70245,465.98725,512.16715,102.2697,2867.72609,370.80097
1713734910969,562.79081,564.89368,-7.27542,-54.25785,0.68907,465.61412,512.47797,102.26757,2866.42044,370.8521
1713734910972,562.80711,564.91423,-7.18254,-54.48616,0.65508,465.78911,512.73249,102.27584,2865.23787,370.82955
1713734910975,562.80815,564.92919,-6.84885,-54.74985,0.69307,465.93683,512.70972,102.28262,2864.83159,370.84239
1713734910978,562.86222,564.93876,-6.63734,-54.99747,0.63956,466.23494,512.63226,102.28804,2863.43882,370.98581
1713734910981,562.85097,564.92737,-6.53217,-55.41635,0.39336,466.53301,512.53104,102.29022,2862.26259,371.00996
1713734910983,562.90871,564.95046,-6.21661,-55.73115,0.51112,466.21514,512.81313,102.29703,2860.46458,371.02928
1713734910988,562.88516,564.87098,-6.54875,-55.66185,0.81426,465.72033,512.7977,102.2926,2858.81451,371.02235
1713734910991,562.89425,564.84592,-6.7574,-55.53233,0.79077,465.0724,512.76426,102.27509,2857.47205,370.72285
1713734910994,562.89727,564.82254,-7.00442,-55.47537,0.67981,464.81994,512.93186,102.25574,2856.38073,370.5968
1713734910997,562.92014,564.79978,-7.28042,-55.52257,0.88047,464.95822,512.91061,102.2445,2856.1202,370.4499
1713734911000,562.98578,564.83791,-7.42895,-55.5377,0.76381,464.57577,513.53674,102.25301,2854.58146,370.59543
1713734911003,562.96872,564.84947,-7.62256,-55.64736,0.78402,464.36063,513.95433,102.23914,2853.14402,370.54624
1713734911005,562.96396,564.86485,-7.86256,-55.70907,0.88029,465.40807,513.85302,102.25687,2853.5132,370.38573
1713734911008,562.95171,564.95163,-7.85099,-55.84651,0.87368,466.33736,513.50768,102.25811,2853.31432,370.30572
1713734911011,562.9689,564.98109,-8.0804,-55.78368,0.89624,465.97041,513.69566,102.25301,2851.88113,370.25261
1713734911014,562.94916,564.99148,-8.18308,-55.67074,1.10384,467.15608,513.32809,102.28788,2851.65694,370.20672
1713734911017,562.97391,565.05017,-8.09677,-55.7475,1.07687,467.48569,512.9899,102.31727,2851.31622,370.07078
1713734911020,562.9162,565.11317,-7.87872,-56.21131,1.27097,467.74531,512.46767,102.32922,2851.10905,369.91209
1713734911032,562.93116,565.11049,-7.56599,-56.53805,1.07818,467.65543,512.42586,102.32115,2849.52081,370.0269
1713734911035,562.94939,565.10498,-7.5254,-56.81773,1.19472,467.35861,512.89703,102.34379,2847.23077,369.90187
1713734911038,562.90755,565.14999,-6.94341,-57.26021,1.13958,467.75747,512.07979,102.3583,2847.16794,369.74217
1713734911041,562.83632,565.21489,-6.43608,-57.74675,1.06683,469.49736,511.31825,102.36917,2846.73307,369.63814
1713734911044,562.7614,565.22493,-6.07108,-58.14576,0.98887,471.02833,510.56797,102.35963,2846.48431,369.58746
1713734911047,562.71829,565.23912,-5.60054,-58.23982,0.7857,471.15808,510.13606,102.39138,2844.86863,369.42779
1713734911054,562.61737,565.25805,-5.15733,-58.43896,0.51394,471.39016,509.64438,102.41262,2843.36201,369.30664
